measurement_id,sample_id_x,station_id,cruise_id,age,length,weight,sex_number,maturity_number,gutted_weight,liver_weight,gonad_weight,area_grid,sub_area_grid,shot_latitude,shot_longitude,gsi,hsi,bounding_box,image__content__url,quarter,quarter_2,quarter_3,quarter_4,quarter_sin,quarter_cos
23967643,544886,342767,20640,8.0,77,3721.0,1.0,2.0,2999.0,167.0,388.0,324,1,63.3793333333333,-24.6588333333333,10.42730448804085,4.488040849234077,"[[5916, 3007], [6750, 3319]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/37e5c6f21c95e23a04942d66122968d20f4ea5625ead4f94a675e0c90f98ec1e.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=ap%2B2w9oPILuhVM0pPGEPiFHXORU%3D&Expires=1765370955,1,False,False,False,1.0,6.123233995736766e-17
23967612,544886,342767,20640,8.0,82,5029.0,1.0,2.0,3955.0,288.0,618.0,324,1,63.3793333333333,-24.6588333333333,12.28872539272221,5.726784649035594,"[[2757, 3020], [3632, 3381]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/37e5c6f21c95e23a04942d66122968d20f4ea5625ead4f94a675e0c90f98ec1e.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=e7IqJSjVZNobxIN9UwO4maOKqCI%3D&Expires=1765370948,1,False,False,False,1.0,6.123233995736766e-17
23967647,544886,342767,20640,7.0,75,3440.0,1.0,2.0,2700.0,187.0,383.0,324,1,63.3793333333333,-24.6588333333333,11.133720930232558,5.436046511627906,"[[3393, 3898], [4192, 4236]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/37e5c6f21c95e23a04942d66122968d20f4ea5625ead4f94a675e0c90f98ec1e.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=NpW0m7cLlKNdDEmcj1etQG%2FMgxI%3D&Expires=1765370949,1,False,False,False,1.0,6.123233995736766e-17
23967646,544886,342767,20640,7.0,75,3275.0,2.0,2.0,2785.0,155.0,168.0,324,1,63.3793333333333,-24.6588333333333,5.129770992366412,4.732824427480916,"[[2402, 3954], [3211, 4264]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/37e5c6f21c95e23a04942d66122968d20f4ea5625ead4f94a675e0c90f98ec1e.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=fmkH03u0gJuZSmaN9DVtelZ0Fpg%3D&Expires=1765370943,1,False,False,False,1.0,6.123233995736766e-17
23968174,544887,342768,20640,8.0,87,4725.0,1.0,3.0,4135.0,95.0,328.0,373,3,63.5773333333333,-23.9995,6.941798941798942,2.0105820105820107,"[[1481, 997], [2422, 1429]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=zddye3XnxnaM3B2RS6zc8nZZrE0%3D&Expires=1765370955,1,False,False,False,1.0,6.123233995736766e-17
23968175,544887,342768,20640,6.0,88,6780.0,1.0,2.0,4997.0,372.0,920.0,373,3,63.5773333333333,-23.9995,13.569321533923304,5.486725663716814,"[[2674, 992], [3601, 1455]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=2fZNqsH06ULouec47M9aqQ2WjT4%3D&Expires=1765370954,1,False,False,False,1.0,6.123233995736766e-17
23968178,544887,342768,20640,9.0,87,5685.0,2.0,2.0,4600.0,510.0,322.0,373,3,63.5773333333333,-23.9995,5.664028144239226,8.970976253298153,"[[4870, 1120], [5735, 1514]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=USniFhj6ztB5WPBL5Lggzd3XTgg%3D&Expires=1765370948,1,False,False,False,1.0,6.123233995736766e-17
23968180,544887,342768,20640,5.0,74,3610.0,1.0,3.0,3005.0,117.0,334.0,373,3,63.5773333333333,-23.9995,9.25207756232687,3.2409972299168976,"[[5884, 1152], [6714, 1525]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=tpEqQluMOOkaWEUDpzwFoGOxvGs%3D&Expires=1765370946,1,False,False,False,1.0,6.123233995736766e-17
23967792,544887,342768,20640,9.0,77,5055.0,1.0,2.0,3911.0,252.0,612.0,373,3,63.5773333333333,-23.9995,12.106824925816024,4.985163204747774,"[[3829, 1072], [4703, 1487]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=M41YvQNueOM5hzX3s3MUwrmkN8E%3D&Expires=1765370950,1,False,False,False,1.0,6.123233995736766e-17
23968685,544888,342769,20640,9.0,84,5016.0,1.0,2.0,3804.0,727.0,727.0,374,2,63.75,-24.1956666666667,14.493620414673048,14.493620414673048,"[[4898, 2007], [5728, 2312]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=qGvSA3FCdQ8EmS2PUcGfq910nx8%3D&Expires=1765370945,1,False,False,False,1.0,6.123233995736766e-17
23968676,544888,342769,20640,9.0,84,4965.0,2.0,2.0,4058.0,314.0,450.0,374,2,63.75,-24.1956666666667,9.06344410876133,6.324269889224572,"[[1550, 1935], [2490, 2336]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=tpEqQluMOOkaWEUDpzwFoGOxvGs%3D&Expires=1765370946,1,False,False,False,1.0,6.123233995736766e-17
23968681,544888,342769,20640,9.0,94,7000.0,2.0,2.0,5695.0,527.0,552.0,374,2,63.75,-24.1956666666667,7.885714285714286,7.5285714285714285,"[[3803, 1957], [4722, 2366]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=CMOtunG1aTfQhVWTfqwPmLTw%2BoM%3D&Expires=1765370953,1,False,False,False,1.0,6.123233995736766e-17
23968688,544888,342769,20640,7.0,79,4294.0,2.0,2.0,3574.0,315.0,268.0,374,2,63.75,-24.1956666666667,6.24126688402422,7.335817419655333,"[[5904, 2011], [6703, 2389]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=2fZNqsH06ULouec47M9aqQ2WjT4%3D&Expires=1765370954,1,False,False,False,1.0,6.123233995736766e-17
23968678,544888,342769,20640,9.0,88,6800.0,1.0,2.0,5115.0,388.0,1029.0,374,2,63.75,-24.1956666666667,15.132352941176473,5.705882352941177,"[[2786, 1982], [3635, 2353]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=M41YvQNueOM5hzX3s3MUwrmkN8E%3D&Expires=1765370950,1,False,False,False,1.0,6.123233995736766e-17
23969206,544889,342770,20640,8.0,79,5195.0,1.0,2.0,3895.0,302.0,814.0,374,2,63.8863333333333,-24.2385,15.668912415784408,5.813282001924928,"[[4640, 2772], [5518, 3246]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6VTXo60fiBdQyDF74pM%2Ff9euVlM%3D&Expires=1765370949,1,False,False,False,1.0,6.123233995736766e-17
23969204,544889,342770,20640,8.0,84,5285.0,1.0,2.0,4120.0,264.0,715.0,374,2,63.8863333333333,-24.2385,13.528855250709556,4.995269631031221,"[[2404, 2836], [3256, 3225]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=GN0m1zEGZ1yxpiUdSuYRKe58d0U%3D&Expires=1765370951,1,False,False,False,1.0,6.123233995736766e-17
23969207,544889,342770,20640,8.0,77,3685.0,2.0,2.0,3035.0,202.0,213.0,374,2,63.8863333333333,-24.2385,5.780189959294437,5.48168249660787,"[[5779, 2892], [6630, 3252]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=NYdbK%2FzJPUW34wpZNe%2F%2BzdWwNjg%3D&Expires=1765370958,1,False,False,False,1.0,6.123233995736766e-17
23969205,544889,342770,20640,9.0,73,3118.0,2.0,4.0,2811.0,82.0,25.0,374,2,63.8863333333333,-24.2385,0.8017960230917255,2.6298909557408594,"[[3568, 2814], [4408, 3247]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=e87z3D6597fluRo2nY25aY4YLoM%3D&Expires=1765370961,1,False,False,False,1.0,6.123233995736766e-17
23969203,544889,342770,20640,8.0,84,5040.0,1.0,2.0,3854.0,349.0,656.0,374,2,63.8863333333333,-24.2385,13.015873015873018,6.924603174603175,"[[1366, 2806], [2168, 3217]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=CMOtunG1aTfQhVWTfqwPmLTw%2BoM%3D&Expires=1765370953,1,False,False,False,1.0,6.123233995736766e-17
23969735,544890,342771,20640,6.0,70,3055.0,1.0,2.0,2508.0,161.0,217.0,374,2,63.8021666666667,-24.3663333333333,7.103109656301146,5.270049099836334,"[[3425, 3767], [4288, 4126]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=zVUUtAOGbiTxUmboRZG6zUO9ppo%3D&Expires=1765370952,1,False,False,False,1.0,6.123233995736766e-17
23969730,544890,342771,20640,9.0,83,5325.0,1.0,2.0,4081.0,275.0,697.0,374,2,63.8021666666667,-24.3663333333333,13.089201877934272,5.164319248826291,"[[1326, 3737], [2210, 4126]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=q3aXrEpeZ%2F2m87dENXXGs3edvUo%3D&Expires=1765370959,1,False,False,False,1.0,6.123233995736766e-17
23969732,544890,342771,20640,6.0,79,4510.0,1.0,2.0,3645.0,280.0,444.0,374,2,63.8021666666667,-24.3663333333333,9.84478935698448,6.208425720620843,"[[2333, 3644], [3124, 4126]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=qGvSA3FCdQ8EmS2PUcGfq910nx8%3D&Expires=1765370945,1,False,False,False,1.0,6.123233995736766e-17
23969739,544890,342771,20640,8.0,87,4930.0,2.0,2.0,3960.0,355.0,432.0,374,2,63.8021666666667,-24.3663333333333,8.762677484787018,7.200811359026369,"[[4541, 3702], [5399, 4129]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=CMOtunG1aTfQhVWTfqwPmLTw%2BoM%3D&Expires=1765370953,1,False,False,False,1.0,6.123233995736766e-17
23969742,544890,342771,20640,8.0,84,4090.0,2.0,2.0,3335.0,265.0,331.0,374,2,63.8021666666667,-24.3663333333333,8.092909535452323,6.47921760391198,"[[5614, 3691], [6520, 4104]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=a9gW82YcsuCrSMQRT%2BnDFE%2BQYJc%3D&Expires=1765370960,1,False,False,False,1.0,6.123233995736766e-17
23970154,544891,342772,20640,9.0,91,6945.0,1.0,2.0,5006.0,278.0,830.0,374,4,63.7486666666667,-24.2646666666667,11.95104391648668,4.00287976961843,"[[1395, 4586], [2306, 5011]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=a9gW82YcsuCrSMQRT%2BnDFE%2BQYJc%3D&Expires=1765370960,1,False,False,False,1.0,6.123233995736766e-17
23970165,544891,342772,20640,8.0,84,5420.0,2.0,2.0,4385.0,338.0,440.0,374,4,63.7486666666667,-24.2646666666667,8.118081180811808,6.236162361623617,"[[3655, 4490], [4541, 5007]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=CMOtunG1aTfQhVWTfqwPmLTw%2BoM%3D&Expires=1765370953,1,False,False,False,1.0,6.123233995736766e-17
23970171,544891,342772,20640,9.0,88,6410.0,1.0,2.0,4785.0,266.0,924.0,374,4,63.7486666666667,-24.2646666666667,14.414976599063964,4.149765990639626,"[[5840, 4552], [6827, 4962]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6VTXo60fiBdQyDF74pM%2Ff9euVlM%3D&Expires=1765370949,1,False,False,False,1.0,6.123233995736766e-17
23970167,544891,342772,20640,7.0,82,4475.0,1.0,3.0,3530.0,285.0,524.0,374,4,63.7486666666667,-24.2646666666667,11.70949720670391,6.368715083798883,"[[4822, 4605], [5651, 4989]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6VTXo60fiBdQyDF74pM%2Ff9euVlM%3D&Expires=1765370949,1,False,False,False,1.0,6.123233995736766e-17
23970159,544891,342772,20640,7.0,85,5285.0,2.0,2.0,4445.0,355.0,285.0,374,4,63.7486666666667,-24.2646666666667,5.392620624408704,6.717123935666983,"[[2524, 4544], [3394, 5018]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/88e04d17dcb9db1d30f05195ed51544a9e205d5acf232f8e2d00a221f63db867.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=NM%2ByD2G9c3u1ecpfonBTV3BiIS8%3D&Expires=1765370943,1,False,False,False,1.0,6.123233995736766e-17
23970433,544892,342773,20640,9.0,81,4560.0,1.0,2.0,3527.0,248.0,642.0,374,3,63.6988333333333,-24.8416666666667,14.078947368421051,5.43859649122807,"[[1524, 1125], [2399, 1523]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=fblZWjL7PN9eAXMEfzbL8dne1os%3D&Expires=1765370961,1,False,False,False,1.0,6.123233995736766e-17
23970544,544893,342774,20640,8.0,86,5443.0,2.0,2.0,4494.0,317.0,384.0,375,2,63.918,-25.277,7.054932941392614,5.823994120889216,"[[2556, 1133], [3482, 1541]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=hSh9TYWNU62ZBKO1foZG20KGVqA%3D&Expires=1765370946,1,False,False,False,1.0,6.123233995736766e-17
23970723,544893,342774,20640,9.0,81,4523.0,2.0,2.0,3909.0,251.0,239.0,375,2,63.918,-25.277,5.284103471147469,5.549414105682069,"[[3560, 1186], [4402, 1525]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=qVw%2FBXC9v0J8Ak4WN2wr5VCYQQg%3D&Expires=1765370960,1,False,False,False,1.0,6.123233995736766e-17
23970726,544893,342774,20640,8.0,72,3636.0,1.0,2.0,2861.0,221.0,436.0,375,2,63.918,-25.277,11.991199119911991,6.078107810781078,"[[6144, 1239], [6932, 1546]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=AvLA6lUnxDJdqQ4oRWjz01muJKg%3D&Expires=1765370950,1,False,False,False,1.0,6.123233995736766e-17
23970725,544893,342774,20640,8.0,81,5280.0,2.0,2.0,4094.0,378.0,242.0,375,2,63.918,-25.277,4.583333333333333,7.159090909090909,"[[5301, 1197], [6089, 1562]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=VD1Rr5EYPalzaPVe%2BEOIn12WLyE%3D&Expires=1765370958,1,False,False,False,1.0,6.123233995736766e-17
23970724,544893,342774,20640,8.0,78,5250.0,2.0,2.0,4226.0,443.0,388.0,375,2,63.918,-25.277,7.39047619047619,8.438095238095238,"[[4445, 1194], [5263, 1558]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=qVw%2FBXC9v0J8Ak4WN2wr5VCYQQg%3D&Expires=1765370960,1,False,False,False,1.0,6.123233995736766e-17
23970913,544894,342775,20640,5.0,60,1773.0,2.0,1.0,1612.0,37.0,8.0,425,3,64.0313333333333,-25.4576666666667,0.4512126339537508,2.086858432036097,"[[5682, 2172], [6420, 2488]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=68EiqzITSelyd%2Bx53zGlcQAS4FI%3D&Expires=1765370949,1,False,False,False,1.0,6.123233995736766e-17
23970905,544894,342775,20640,6.0,75,4146.0,1.0,2.0,3421.0,129.0,356.0,425,3,64.0313333333333,-25.4576666666667,8.586589483839846,3.1114327062228653,"[[4441, 2100], [5267, 2458]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=68EiqzITSelyd%2Bx53zGlcQAS4FI%3D&Expires=1765370949,1,False,False,False,1.0,6.123233995736766e-17
23970892,544894,342775,20640,9.0,97,6595.0,2.0,2.0,5453.0,367.0,440.0,425,3,64.0313333333333,-25.4576666666667,6.671721000758151,5.564821834723275,"[[1359, 2076], [2227, 2443]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=srLnW1M9qRJC7z3ezrSrsNkPluE%3D&Expires=1765370953,1,False,False,False,1.0,6.123233995736766e-17
23970895,544894,342775,20640,6.0,83,4411.0,2.0,2.0,3882.0,198.0,184.0,425,3,64.0313333333333,-25.4576666666667,4.1713897075493085,4.488778054862843,"[[3443, 2100], [4214, 2460]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=xdxrg50PidwDAtvlgWn3B4%2BuB%2BM%3D&Expires=1765370956,1,False,False,False,1.0,6.123233995736766e-17
23970893,544894,342775,20640,4.0,59,1798.0,2.0,1.0,1616.0,28.0,8.0,425,3,64.0313333333333,-25.4576666666667,0.4449388209121245,1.557285873192436,"[[2417, 2089], [3175, 2453]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=QRl4EwIxYHgn76s7Z4%2BaZu4LOns%3D&Expires=1765370959,1,False,False,False,1.0,6.123233995736766e-17
23971162,544895,342776,20640,4.0,60,1648.0,1.0,1.0,1538.0,22.0,,375,1,63.856,-25.6106666666667,,1.3349514563106797,"[[1461, 3037], [2204, 3350]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=7VNNK2q0eVEx%2B6ZtG%2BW539iRKq0%3D&Expires=1765370957,1,False,False,False,1.0,6.123233995736766e-17
23971220,544895,342776,20640,8.0,99,9335.0,2.0,1.0,7620.0,454.0,738.0,375,1,63.856,-25.6106666666667,7.905731119442956,4.863417246920193,"[[4822, 2779], [5726, 3390]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=fblZWjL7PN9eAXMEfzbL8dne1os%3D&Expires=1765370961,1,False,False,False,1.0,6.123233995736766e-17
23971205,544895,342776,20640,5.0,72,3218.0,1.0,1.0,2919.0,126.0,,375,1,63.856,-25.6106666666667,,3.915475450590429,"[[2440, 2954], [3300, 3368]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=PMKduY2p50G30a%2Fpebs0MSO3IKI%3D&Expires=1765370955,1,False,False,False,1.0,6.123233995736766e-17
23971213,544895,342776,20640,9.0,95,7220.0,2.0,2.0,5875.0,448.0,422.0,375,1,63.856,-25.6106666666667,5.8448753462603875,6.204986149584488,"[[3662, 2980], [4522, 3389]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=aKwsoGu9jsvz%2FA13595tEBZUgbw%3D&Expires=1765370948,1,False,False,False,1.0,6.123233995736766e-17
23971231,544895,342776,20640,6.0,75,3170.0,2.0,52.0,2820.0,197.0,21.0,375,1,63.856,-25.6106666666667,0.6624605678233438,6.214511041009463,"[[5938, 3030], [6761, 3399]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=qWYjVFNE5mwm0ZCXdGao9sM5ccI%3D&Expires=1765370954,1,False,False,False,1.0,6.123233995736766e-17
23971537,544896,342777,20640,7.0,80,4800.0,2.0,2.0,3826.0,221.0,212.0,376,2,63.8993333333333,-26.3341666666667,4.416666666666667,4.604166666666667,"[[2519, 3861], [3428, 4281]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=aKwsoGu9jsvz%2FA13595tEBZUgbw%3D&Expires=1765370948,1,False,False,False,1.0,6.123233995736766e-17
23971524,544896,342777,20640,4.0,72,3570.0,2.0,52.0,3192.0,72.0,15.0,376,2,63.8993333333333,-26.3341666666667,0.4201680672268907,2.0168067226890756,"[[1461, 3905], [2257, 4268]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=xdxrg50PidwDAtvlgWn3B4%2BuB%2BM%3D&Expires=1765370956,1,False,False,False,1.0,6.123233995736766e-17
23971585,544896,342777,20640,5.0,77,4610.0,1.0,2.0,3715.0,131.0,295.0,376,2,63.8993333333333,-26.3341666666667,6.399132321041215,2.841648590021692,"[[3621, 3885], [4498, 4286]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=1sIEtE5Hqqw18Hgyqhcjz6d3S8s%3D&Expires=1765370943,1,False,False,False,1.0,6.123233995736766e-17
23972416,544899,342780,20640,9.0,90,6240.0,1.0,2.0,4945.0,367.0,595.0,426,2,64.3671666666667,-26.3488333333333,9.535256410256409,5.881410256410256,"[[4735, 4764], [5537, 5192]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/3dba4f7ed964b28895ca1e339c3015888280958977788457133c2597788dc84a.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=L2xSMXcmEz%2Bkke%2F9DuoAjXmm9go%3D&Expires=1765370951,1,False,False,False,1.0,6.123233995736766e-17
